fecha,moneda,precio_usd,volumen,tendencia_semanal,tendencia_mensual,volatilidad,modelo_mineria
2025-07-11,ETH,2959.03,1980022543.13,2703.9071428571433,2529.927666666667,190.14011436430204,2658.6319146244837
2025-07-12,ETH,2944.27,689836595.19,2764.932857142857,2539.919666666667,188.73450141350122,2718.711531699587
2025-07-13,ETH,2973.01,768491471.97,2822.342857142857,2553.0116666666663,180.92048960008918,2763.82322535967
2025-07-14,ETH,3014.66,1733654671.96,2889.7942857142857,2569.0753333333337,143.30581144960914,2805.6605802877357
2025-07-15,ETH,3139.33,1864246145.13,2964.5142857142855,2588.7726666666667,109.24076099102058,2847.4604642301883
2025-07-16,ETH,3373.1,2498357116.86,3050.672857142857,2616.368333333333,157.44880402997157,2905.834371384151
2025-07-17,ETH,3479.48,2597432476.09,3126.1257142857144,2648.6523333333334,217.13721014271917,2999.2874971073206
2025-07-18,ETH,3549.56,3107895984.56,3210.4871428571428,2682.776,253.13009512330717,3095.3259976858567
2025-07-19,ETH,3594.34,978223077.89,3303.3542857142857,2718.526,258.3764616379805,3186.1727981486856
2025-07-20,ETH,3758.64,1803996590.01,3415.587142857143,2763.5733333333333,261.576824452143,3267.8062385189487
2025-07-21,ETH,3764.26,2235864180.81,3522.672857142857,2812.4839999999995,220.26247469129555,3365.9729908151594
2025-07-22,ETH,3748.64,2350611646.53,3609.7171428571423,2863.153,153.9295273508844,3445.6303926521277
2025-07-23,ETH,3630.21,2237459018.02,3646.447142857143,2903.721,113.39784752719021,3506.2323141217025
2025-07-24,ETH,3708.76,2321023591.06,3679.2014285714286,2945.69,87.22518146121934,3531.0278512973623
2025-07-25,ETH,3726.01,2367987074.41,3704.4085714285716,2989.2160000000003,66.56542606796137,3566.57428103789
2025-07-26,ETH,3742.79,785620815.9,3725.615714285714,3033.3923333333337,46.18004433982536,3598.4614248303124
2025-07-27,ETH,3874.12,981387021.29,3742.112857142857,3081.7156666666665,72.86220824588213,3627.32713986425
2025-07-28,ETH,3798.95,1977987690.88,3747.0685714285714,3127.095666666667,75.7423917913595,3676.6857118914004
2025-07-29,ETH,3793.46,1799411630.81,3753.471428571429,3170.169,77.7647935397233,3701.1385695131203
2025-07-30,ETH,3810.29,1576605891.64,3779.1971428571424,3214.299666666667,57.280686597952695,3719.6028556104966
2025-07-31,ETH,3698.19,1411476606.14,3777.687142857143,3257.382666666667,59.54167692017259,3737.7402844883973
2025-08-01,ETH,3487.02,2402758445.59,3743.5457142857144,3287.9056666666665,125.78332465750314,3729.830227590718
2025-08-02,ETH,3393.4,1497485032.53,3693.632857142857,3314.6176666666665,182.6157466479813,3681.2681820725747
2025-08-03,ETH,3497.6,842128496.52,3639.844285714286,3347.5813333333335,175.92226738504434,3623.6945456580597
2025-08-04,ETH,3720.93,1488663337.16,3628.6985714285715,3387.7093333333332,166.3743475247191,3598.475636526448
2025-08-05,ETH,3611.81,1576976876.62,3602.7485714285713,3422.398333333333,149.72620516888833,3622.9665092211585
2025-08-06,ETH,3684.11,1324367589.64,3584.7228571428573,3460.4519999999998,126.34567130350459,3620.735207376927
2025-08-07,ETH,3911.67,1952789807.61,3615.2200000000003,3503.6313333333333,174.78009211575076,3633.410165901542
2025-08-08,ETH,4010.54,2809549376.46,3690.008571428571,3544.9829999999997,217.55376082157085,3689.062132721234
2025-08-09,ETH,4262.92,2161726993.45,3814.2257142857147,3588.7033333333334,263.38166329851975,3753.3577061769874
2025-08-10,ETH,4252.23,1692542804.5,3922.0299999999997,3631.81,266.6030027962736,3855.2701649415903
2025-08-11,ETH,4224.95,3092226498.82,3994.0328571428568,3674.499333333333,271.2598394353022,3934.6621319532724
2025-08-12,ETH,4589.8,3931807337.09,4133.745714285715,3728.3923333333337,292.60263207159926,3992.7197055626184
2025-08-13,ETH,4751.85,4212225862.3,4286.28,3786.2986666666666,297.4086627296794,4112.135764450095
2025-08-14,ETH,4550.57,4747748202.3,4377.551428571429,3833.3399999999997,258.8161227221784,4240.078611560076
2025-08-15,ETH,4443.12,3335989219.35,4439.348571428572,3869.0073333333335,201.9836433500038,4302.176889248061
2025-08-16,ETH,4425.22,1314953848.77,4462.534285714285,3900.5319999999997,187.12468542452433,4330.36551139845
2025-08-17,ETH,4475.46,1458815773.26,4494.424285714286,3931.3953333333334,162.74431079219661,4349.33640911876
2025-08-18,ETH,4315.29,3310774760.58,4507.33,3955.427,139.7742606252033,4374.561127295008
2025-08-19,ETH,4075.7,3423649957.86,4433.887142857143,3965.9956666666667,207.75275639679282,4362.706901836007
2025-08-20,ETH,4336.33,2940058186.22,4374.527142857143,3985.0646666666667,154.22872470392292,4305.305521468806
2025-08-21,ETH,4224.96,2004123764.73,4328.011428571429,4000.9420000000005,140.80261484648656,4311.5104171750445
2025-08-22,ETH,4830.6,4567562728.96,4383.365714285714,4040.955,236.94192972518348,4294.200333740036
2025-08-23,ETH,4777.18,1399949632.47,4433.645714285714,4076.5690000000004,280.6214027152844,4401.480266992029
2025-08-24,ETH,4780.0,2275070174.64,4477.151428571428,4111.702,310.2294464010062,4476.620213593624
2025-08-25,ETH,4377.67,3283003266.99,4486.062857142858,4132.864666666666,305.667410252492,4537.296170874899
2025-08-26,ETH,4601.95,2951649134.68,4561.2414285714285,4157.125666666666,247.00365256599224,4505.370936699919
2025-08-27,ETH,4507.43,2490505056.76,4585.684285714286,4180.741666666667,228.8351563066606,4524.686749359936
2025-08-28,ETH,4512.13,1838212760.19,4626.708571428571,4204.6973333333335,172.09515346925974,4521.235399487949
2025-08-29,ETH,4360.69,2440398500.78,4559.578571428572,4223.044,170.9529947508224,4519.414319590359
2025-08-30,ETH,4374.94,904940321.54,4502.115714285715,4245.602333333333,152.19325388649912,4487.669455672287
2025-08-31,ETH,4392.43,1087170239.36,4446.748571428571,4275.782666666667,93.38928854143074,4465.12356453783
2025-09-01,ETH,4314.85,1651950026.24,4437.774285714286,4306.497666666666,103.59454198248238,4450.584851630264
2025-09-02,ETH,4326.52,1917061495.57,4398.427142857143,4334.128333333333,80.59925779516672,4423.437881304211
2025-09-03,ETH,4452.33,1649439983.87,4390.555714285714,4358.508333333333,70.19926586909797,4404.05430504337
2025-09-04,ETH,4298.54,1891640683.18,4360.042857142857,4381.399333333334,52.81566235942747,4413.709444034696
2025-09-05,ETH,4307.57,2438622193.01,4352.454285714286,4402.181333333333,56.40159893029285,4390.675555227757
2025-09-06,ETH,4274.53,663144740.61,4338.11,4414.276666666667,62.200106377096944,4374.054444182206
2025-09-07,ETH,4306.18,528176655.06,4325.788571428571,4424.131333333334,58.05063692680619,4354.149555345764
2025-09-08,ETH,4306.62,1415742478.93,4324.612857142857,4425.588,58.391443926300994,4344.555644276612
2025-09-09,ETH,4310.1,1233888604.82,4322.267142857143,4427.517000000001,58.63138173195607,4336.968515421289
2025-09-10,ETH,4350.1,1696532857.94,4307.662857142857,4431.688666666667,22.32770529629869,4331.594812337032
2025-09-11,ETH,4461.11,1743556248.68,4330.887142857143,4427.399,61.47951629444027,4335.295849869626
2025-09-12,ETH,4715.14,2202728638.28,4389.111428571428,4426.175333333334,156.02055552909655,4360.458679895701
2025-09-13,ETH,4669.05,1173115651.96,4445.471428571428,4430.124666666667,177.50870179874173,4431.394943916561
2025-09-14,ETH,4606.66,821041711.85,4488.397142857143,4435.576,174.51712912242104,4478.925955133249
2025-09-15,ETH,4525.27,1490318596.13,4519.632857142858,4438.911000000001,155.03997287946453,4504.472764106599
2025-09-16,ETH,4503.26,1432455964.12,4547.227142857143,4439.837666666667,126.00152058790833,4508.6322112852795
2025-09-17,ETH,4592.35,2153585234.5,4581.834285714286,4449.073,91.3342584241733,4507.557769028224
2025-09-18,ETH,4589.64,1473792565.85,4600.1957142857145,4466.204333333333,74.36202230906333,4524.516215222579
2025-09-19,ETH,4471.56,1236841456.58,4565.398571428572,4470.712,68.35853066205166,4537.540972178063
2025-09-20,ETH,4482.83,484523840.68,4538.795714285715,4479.307666666667,56.50560233487575,4524.344777742451
2025-09-21,ETH,4447.53,532721500.3,4516.062857142858,4466.538666666666,56.66228660933681,4516.041822193961
2025-09-22,ETH,4202.86,2758904426.3,4470.004285714286,4447.394666666666,130.65552837605995,4502.339457755169
2025-09-23,ETH,4165.7,1431024029.1,4421.7814285714285,4426.918000000001,172.0669688840418,4442.443566204135
2025-09-24,ETH,4154.6,1244265448.62,4359.245714285715,4419.482333333333,179.14589955832358,4387.094852963309
2025-09-25,ETH,3876.07,3458155024.68,4257.307142857143,4395.2863333333335,223.6800011708675,4340.595882370648
2025-09-26,ETH,4034.83,2142488867.17,4194.9171428571435,4379.532999999999,214.68607513560983,4247.690705896519
2025-09-27,ETH,4020.82,607290939.93,4128.915714285714,4363.156,179.5658407434296,4205.118564717215
2025-09-28,ETH,4143.89,926114651.63,4085.5385714285717,4355.9293333333335,114.74716952620554,4168.258851773772
2025-09-29,ETH,4218.07,1443486818.13,4087.7114285714283,4350.700333333333,117.45118864564867,4163.385081419018
2025-09-30,ETH,4146.38,1587304174.98,4084.9514285714286,4342.498666666666,115.52427673123847,4174.322065135215
2025-10-01,ETH,4350.53,1831877352.89,4112.941428571428,4343.688,152.9009071728343,4168.7336521081725
2025-10-02,ETH,4487.89,1894262052.06,4200.344285714285,4349.067,168.95545072166598,4205.092921686538
2025-10-03,ETH,4516.0,2268936521.22,4269.0828571428565,4351.189333333333,187.28066226157114,4261.652337349231
2025-10-04,ETH,4489.84,699322417.04,4336.085714285714,4357.566000000001,166.39204136184298,4312.521869879385
2025-10-05,ETH,4515.92,1259500192.42,4389.232857142857,4364.511,153.70248032199336,4347.985495903508
2025-10-06,ETH,4686.54,2023482646.9,4456.157142857142,4378.2446666666665,168.07216116041556,4381.572396722807
2025-10-07,ETH,4449.96,2380603258.79,4499.5257142857145,4383.037333333333,100.33294870194896,4442.565917378246
2025-10-08,ETH,4527.74,1704651317.69,4524.841428571429,4390.407999999999,75.8401047002322,4444.044733902597
2025-10-09,ETH,4370.91,1852496750.87,4508.13,4392.435,95.64247888180482,4460.783787122077
